Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,TIPUS_DOMICILI
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,79,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,35,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,36,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,107,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,29,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,2,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,85,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,39,12
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,55,1
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,39,2
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,60,3
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,25,4
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,56,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,32,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,32,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,100,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,14,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,6,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,97,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,30,12
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,36,1
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,36,2
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,59,3
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,26,4
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,40,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,49,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,34,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,111,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,16,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,1,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,108,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,59,12
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,12,1
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,13,2
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,89,3
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,17,4
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,20,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,65,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,22,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,93,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,9,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,3,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,38,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,43,12
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,30,1
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,18,2
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,45,3
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,12,4
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,22,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,41,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,28,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,105,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,13,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,2,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,71,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,45,12
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,30,1
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,30,2
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,63,3
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,11,4
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,33,5
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,42,6
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,22,7
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,107,8
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,13,9
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,5,10
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,71,11
2026-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,46,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,33,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,31,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,61,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,19,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,36,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,57,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,34,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,150,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,11,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,5,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,86,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,70,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,60,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,51,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,95,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,31,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,61,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,44,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,38,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,142,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,18,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,5,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,95,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,57,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,33,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,40,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,77,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,13,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,46,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,59,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,35,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,136,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,13,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,4,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,71,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,70,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,20,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,16,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,48,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,19,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,35,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,57,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,27,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,110,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,13,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,2,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,68,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,66,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,18,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,19,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,61,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,20,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,23,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,56,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,34,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,128,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,8,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,5,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,78,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,55,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,11,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,13,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,42,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,13,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,19,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,37,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,28,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,96,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,5,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,2,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,49,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,34,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,20,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,25,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,54,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,16,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,24,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,67,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,28,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,112,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,10,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,3,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,68,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,62,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,33,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,22,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,82,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,13,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,50,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,59,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,39,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,80,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,10,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,6,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,72,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,30,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,29,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,25,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,82,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,19,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,34,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,88,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,42,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,152,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,18,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,6,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,74,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,54,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,39,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,35,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,66,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,20,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,58,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,51,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,44,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,114,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,19,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,5,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,91,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,54,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,67,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,53,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,95,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,26,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,85,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,50,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,41,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,122,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,23,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,8,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,68,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,42,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,33,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,27,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,42,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,21,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,38,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,38,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,23,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,100,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,9,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,4,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,71,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,29,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,94,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,90,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,79,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,24,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,108,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,43,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,37,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,123,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,12,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,1,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,62,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,28,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,64,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,61,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,83,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,27,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,59,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,51,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,33,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,125,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,24,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,4,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,96,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,48,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,69,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,53,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,94,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,25,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,69,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,43,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,35,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,106,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,18,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,4,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,91,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,52,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,89,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,55,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,67,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,18,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,107,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,40,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,40,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,113,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,20,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,3,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,101,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,49,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,56,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,73,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,87,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,18,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,81,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,42,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,32,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,135,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,24,9
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,5,10
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,92,11
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,51,12
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,43,1
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,42,2
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,64,3
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,23,4
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,62,5
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,50,6
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,32,7
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,119,8
2026-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,14,9
