Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,199,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,171,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,325,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,299,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,45,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,43,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,102,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,74,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,45,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,28,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,192,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,172,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,298,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,292,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,45,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,34,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,62,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,42,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,33,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,27,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,180,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,145,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,348,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,302,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,45,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,43,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,72,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,51,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,20,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,29,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,112,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,97,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,..,6,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,356,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,337,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,56,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,63,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,81,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,51,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,22,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,23,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,138,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,119,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,311,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,245,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,51,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,57,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,81,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,56,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,34,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,30,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,190,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,158,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,291,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,295,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,68,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,46,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,76,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,56,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,56,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,66,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,210,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,183,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,313,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,285,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,62,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,37,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,91,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,61,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,28,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,30,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,157,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,114,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,..,6,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,320,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,305,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,43,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,27,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,90,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,61,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,20,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,23,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,127,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,116,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,315,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,326,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,53,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,53,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,100,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,55,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,50,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,43,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,198,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,149,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,607,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,528,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,113,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,82,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,132,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,119,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,97,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,99,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,661,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,891,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,..,6,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,470,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,476,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,93,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,47,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,142,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,81,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,44,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,45,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,163,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,120,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,415,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,361,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,74,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,52,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,114,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,60,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,53,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,40,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,172,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,156,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,..,6,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,..,6,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,399,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,344,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,75,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,48,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,84,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,55,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,45,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,40,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,149,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,117,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,..,6,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,318,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,297,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,56,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,40,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,63,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,38,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,33,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,25,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,84,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,55,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,547,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,499,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,100,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,89,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,166,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,102,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,30,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,23,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,149,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,104,5,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,386,1,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,338,1,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,64,2,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,43,2,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,94,3,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,54,3,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,27,4,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,27,4,2
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,137,5,1
2026-01-01,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,115,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,461,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,392,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,73,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,55,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,134,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,80,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,21,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,24,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,186,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7001,138,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,295,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,274,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,66,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,32,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,93,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,61,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,26,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,19,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,144,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7002,90,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,346,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,300,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,56,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,55,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,67,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,58,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,35,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,37,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,218,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,170,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7003,..,6,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,337,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,313,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,57,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,46,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,122,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,72,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,38,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,42,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,291,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,268,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7004,..,6,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,332,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,330,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,57,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,50,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,131,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,77,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,37,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,41,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,221,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7005,177,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,266,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,253,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,38,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,30,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,90,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,55,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,17,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,15,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,96,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7006,96,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,384,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,329,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,59,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,39,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,107,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,59,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,18,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,29,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,196,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7007,178,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,370,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,389,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,61,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,44,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,109,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,82,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,29,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,25,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,152,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,135,7008,138,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,263,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,230,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,42,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,47,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,113,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,47,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,47,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,30,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,263,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7009,235,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,327,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,334,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,57,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,26,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,83,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,60,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,28,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,30,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,218,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7010,162,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,220,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,227,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,55,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,29,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,93,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,57,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,36,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,30,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,198,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,209,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7011,..,6,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,349,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,356,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,60,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,50,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,141,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,103,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,38,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,28,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,266,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,207,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7012,..,6,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,311,1,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,315,1,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,62,2,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,43,2,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,114,3,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,73,3,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,22,4,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,22,4,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,140,5,1
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,136,7013,130,5,2
2026-01-01,7,Horta-Guinardó,33,el Baix Guinardó,137,7014,206,1,1
