Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,166,1,7,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,181,1,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,224,1,8,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,221,1,8,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,281,1,9,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,292,1,9,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,361,1,10,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,383,1,10,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,308,1,11,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,318,1,11,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,306,1,12,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,277,1,12,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,251,1,13,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,223,1,13,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,192,1,14,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,161,1,14,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,206,1,15,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,157,1,15,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,150,1,16,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,97,1,16,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,106,1,17,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,59,1,17,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,62,1,18,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,28,1,18,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,33,1,19,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,1,19,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,1,20,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,21,2,0,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,2,0,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,2,1,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,2,1,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,2,2,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,2,2,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,28,2,3,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,2,3,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,24,2,4,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,21,2,4,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,42,2,5,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,39,2,5,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,49,2,6,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,50,2,6,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,2,7,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,25,2,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,45,2,8,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,42,2,8,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,59,2,9,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,51,2,9,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,57,2,10,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,46,2,10,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,36,2,11,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,31,2,11,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,40,2,12,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,46,2,12,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,40,2,13,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,38,2,13,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,59,2,14,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,41,2,14,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,60,2,15,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,44,2,15,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,49,2,16,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,38,2,16,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,30,2,17,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,2,17,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,2,18,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,2,18,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,13,2,19,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,2,19,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,2,20,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,0,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,3,1,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,1,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,2,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,2,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,3,3,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,3,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,3,4,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,3,4,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,40,3,5,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,26,3,5,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,64,3,6,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,36,3,6,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,38,3,7,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,38,3,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,45,3,8,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,36,3,8,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,53,3,9,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,49,3,9,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,67,3,10,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,39,3,10,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,55,3,11,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,34,3,11,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,74,3,12,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,50,3,12,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,106,3,13,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,56,3,13,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,116,3,14,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,78,3,14,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,147,3,15,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,95,3,15,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,150,3,16,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,90,3,16,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,119,3,17,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,53,3,17,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,76,3,18,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,42,3,18,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,21,3,19,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,6,3,19,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,3,20,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,3,20,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,0,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,0,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,9,4,1,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,14,4,1,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,4,2,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,4,2,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,12,4,3,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,4,3,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,15,4,4,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,24,4,4,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,52,4,5,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,49,4,5,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,56,4,6,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,60,4,6,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,62,4,7,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,53,4,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,60,4,8,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,62,4,8,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,40,4,9,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,37,4,9,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,23,4,10,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,38,4,10,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,27,4,11,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,22,4,11,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,4,12,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,14,4,12,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,7,4,13,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,4,13,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,14,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,5,4,14,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,11,4,15,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,15,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,12,4,16,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,16,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,8,4,17,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,17,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,18,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,18,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,4,19,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,18,5,0,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,28,5,0,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,61,5,1,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,68,5,1,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,50,5,2,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,86,5,2,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,70,5,3,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,64,5,3,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,127,5,4,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,137,5,4,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,231,5,5,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,226,5,5,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,345,5,6,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,261,5,6,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,319,5,7,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,301,5,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,251,5,8,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,213,5,8,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,187,5,9,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,172,5,9,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,151,5,10,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,133,5,10,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,134,5,11,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,97,5,11,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,91,5,12,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,69,5,12,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,70,5,13,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,53,5,13,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,50,5,14,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,34,5,14,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,35,5,15,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,17,5,15,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,27,5,16,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,15,5,16,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,10,5,17,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,17,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,18,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,18,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,5,19,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,6,4,1
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,6,6,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,6,7,2
2026-01-01,6,Gràcia,28,Vallcarca i els Penitents,..,6,15,2
2026-01-01,6,Gràcia,29,el Coll,109,1,0,1
2026-01-01,6,Gràcia,29,el Coll,99,1,0,2
2026-01-01,6,Gràcia,29,el Coll,103,1,1,1
2026-01-01,6,Gràcia,29,el Coll,131,1,1,2
2026-01-01,6,Gràcia,29,el Coll,118,1,2,1
2026-01-01,6,Gràcia,29,el Coll,139,1,2,2
2026-01-01,6,Gràcia,29,el Coll,114,1,3,1
2026-01-01,6,Gràcia,29,el Coll,155,1,3,2
2026-01-01,6,Gràcia,29,el Coll,107,1,4,1
2026-01-01,6,Gràcia,29,el Coll,119,1,4,2
2026-01-01,6,Gràcia,29,el Coll,89,1,5,1
2026-01-01,6,Gràcia,29,el Coll,99,1,5,2
2026-01-01,6,Gràcia,29,el Coll,93,1,6,1
2026-01-01,6,Gràcia,29,el Coll,101,1,6,2
2026-01-01,6,Gràcia,29,el Coll,81,1,7,1
2026-01-01,6,Gràcia,29,el Coll,97,1,7,2
2026-01-01,6,Gràcia,29,el Coll,104,1,8,1
2026-01-01,6,Gràcia,29,el Coll,102,1,8,2
2026-01-01,6,Gràcia,29,el Coll,148,1,9,1
2026-01-01,6,Gràcia,29,el Coll,160,1,9,2
2026-01-01,6,Gràcia,29,el Coll,180,1,10,1
2026-01-01,6,Gràcia,29,el Coll,160,1,10,2
2026-01-01,6,Gràcia,29,el Coll,171,1,11,1
2026-01-01,6,Gràcia,29,el Coll,150,1,11,2
2026-01-01,6,Gràcia,29,el Coll,165,1,12,1
2026-01-01,6,Gràcia,29,el Coll,131,1,12,2
2026-01-01,6,Gràcia,29,el Coll,101,1,13,1
2026-01-01,6,Gràcia,29,el Coll,110,1,13,2
2026-01-01,6,Gràcia,29,el Coll,71,1,14,1
2026-01-01,6,Gràcia,29,el Coll,64,1,14,2
2026-01-01,6,Gràcia,29,el Coll,55,1,15,1
2026-01-01,6,Gràcia,29,el Coll,40,1,15,2
2026-01-01,6,Gràcia,29,el Coll,58,1,16,1
2026-01-01,6,Gràcia,29,el Coll,38,1,16,2
2026-01-01,6,Gràcia,29,el Coll,33,1,17,1
2026-01-01,6,Gràcia,29,el Coll,19,1,17,2
2026-01-01,6,Gràcia,29,el Coll,7,1,18,1
2026-01-01,6,Gràcia,29,el Coll,6,1,18,2
2026-01-01,6,Gràcia,29,el Coll,..,1,19,1
2026-01-01,6,Gràcia,29,el Coll,..,1,19,2
2026-01-01,6,Gràcia,29,el Coll,5,2,0,1
2026-01-01,6,Gràcia,29,el Coll,14,2,0,2
2026-01-01,6,Gràcia,29,el Coll,8,2,1,1
2026-01-01,6,Gràcia,29,el Coll,5,2,1,2
2026-01-01,6,Gràcia,29,el Coll,6,2,2,1
2026-01-01,6,Gràcia,29,el Coll,6,2,2,2
2026-01-01,6,Gràcia,29,el Coll,12,2,3,1
2026-01-01,6,Gràcia,29,el Coll,13,2,3,2
2026-01-01,6,Gràcia,29,el Coll,13,2,4,1
2026-01-01,6,Gràcia,29,el Coll,8,2,4,2
2026-01-01,6,Gràcia,29,el Coll,20,2,5,1
2026-01-01,6,Gràcia,29,el Coll,19,2,5,2
2026-01-01,6,Gràcia,29,el Coll,22,2,6,1
2026-01-01,6,Gràcia,29,el Coll,20,2,6,2
2026-01-01,6,Gràcia,29,el Coll,22,2,7,1
2026-01-01,6,Gràcia,29,el Coll,14,2,7,2
2026-01-01,6,Gràcia,29,el Coll,13,2,8,1
2026-01-01,6,Gràcia,29,el Coll,18,2,8,2
2026-01-01,6,Gràcia,29,el Coll,18,2,9,1
2026-01-01,6,Gràcia,29,el Coll,17,2,9,2
2026-01-01,6,Gràcia,29,el Coll,24,2,10,1
2026-01-01,6,Gràcia,29,el Coll,16,2,10,2
2026-01-01,6,Gràcia,29,el Coll,21,2,11,1
2026-01-01,6,Gràcia,29,el Coll,14,2,11,2
2026-01-01,6,Gràcia,29,el Coll,13,2,12,1
2026-01-01,6,Gràcia,29,el Coll,15,2,12,2
2026-01-01,6,Gràcia,29,el Coll,21,2,13,1
2026-01-01,6,Gràcia,29,el Coll,15,2,13,2
2026-01-01,6,Gràcia,29,el Coll,18,2,14,1
2026-01-01,6,Gràcia,29,el Coll,11,2,14,2
2026-01-01,6,Gràcia,29,el Coll,19,2,15,1
2026-01-01,6,Gràcia,29,el Coll,11,2,15,2
2026-01-01,6,Gràcia,29,el Coll,10,2,16,1
2026-01-01,6,Gràcia,29,el Coll,8,2,16,2
2026-01-01,6,Gràcia,29,el Coll,9,2,17,1
2026-01-01,6,Gràcia,29,el Coll,11,2,17,2
2026-01-01,6,Gràcia,29,el Coll,..,2,18,1
2026-01-01,6,Gràcia,29,el Coll,..,2,18,2
2026-01-01,6,Gràcia,29,el Coll,..,3,0,2
2026-01-01,6,Gràcia,29,el Coll,..,3,1,1
2026-01-01,6,Gràcia,29,el Coll,..,3,1,2
2026-01-01,6,Gràcia,29,el Coll,..,3,2,1
2026-01-01,6,Gràcia,29,el Coll,..,3,2,2
2026-01-01,6,Gràcia,29,el Coll,6,3,3,1
2026-01-01,6,Gràcia,29,el Coll,..,3,3,2
2026-01-01,6,Gràcia,29,el Coll,6,3,4,1
2026-01-01,6,Gràcia,29,el Coll,5,3,4,2
2026-01-01,6,Gràcia,29,el Coll,17,3,5,1
2026-01-01,6,Gràcia,29,el Coll,9,3,5,2
2026-01-01,6,Gràcia,29,el Coll,24,3,6,1
2026-01-01,6,Gràcia,29,el Coll,17,3,6,2
2026-01-01,6,Gràcia,29,el Coll,17,3,7,1
2026-01-01,6,Gràcia,29,el Coll,18,3,7,2
2026-01-01,6,Gràcia,29,el Coll,19,3,8,1
2026-01-01,6,Gràcia,29,el Coll,16,3,8,2
2026-01-01,6,Gràcia,29,el Coll,30,3,9,1
2026-01-01,6,Gràcia,29,el Coll,25,3,9,2
2026-01-01,6,Gràcia,29,el Coll,21,3,10,1
2026-01-01,6,Gràcia,29,el Coll,27,3,10,2
2026-01-01,6,Gràcia,29,el Coll,23,3,11,1
2026-01-01,6,Gràcia,29,el Coll,19,3,11,2
2026-01-01,6,Gràcia,29,el Coll,31,3,12,1
2026-01-01,6,Gràcia,29,el Coll,25,3,12,2
2026-01-01,6,Gràcia,29,el Coll,68,3,13,1
2026-01-01,6,Gràcia,29,el Coll,44,3,13,2
2026-01-01,6,Gràcia,29,el Coll,82,3,14,1
2026-01-01,6,Gràcia,29,el Coll,55,3,14,2
2026-01-01,6,Gràcia,29,el Coll,101,3,15,1
2026-01-01,6,Gràcia,29,el Coll,67,3,15,2
2026-01-01,6,Gràcia,29,el Coll,92,3,16,1
2026-01-01,6,Gràcia,29,el Coll,48,3,16,2
2026-01-01,6,Gràcia,29,el Coll,62,3,17,1
2026-01-01,6,Gràcia,29,el Coll,36,3,17,2
2026-01-01,6,Gràcia,29,el Coll,39,3,18,1
2026-01-01,6,Gràcia,29,el Coll,10,3,18,2
2026-01-01,6,Gràcia,29,el Coll,9,3,19,1
2026-01-01,6,Gràcia,29,el Coll,..,3,19,2
2026-01-01,6,Gràcia,29,el Coll,..,3,20,1
2026-01-01,6,Gràcia,29,el Coll,..,4,0,1
2026-01-01,6,Gràcia,29,el Coll,..,4,0,2
2026-01-01,6,Gràcia,29,el Coll,..,4,1,1
2026-01-01,6,Gràcia,29,el Coll,..,4,1,2
2026-01-01,6,Gràcia,29,el Coll,..,4,2,1
2026-01-01,6,Gràcia,29,el Coll,5,4,2,2
2026-01-01,6,Gràcia,29,el Coll,6,4,3,1
2026-01-01,6,Gràcia,29,el Coll,..,4,3,2
2026-01-01,6,Gràcia,29,el Coll,9,4,4,1
2026-01-01,6,Gràcia,29,el Coll,10,4,4,2
2026-01-01,6,Gràcia,29,el Coll,23,4,5,1
2026-01-01,6,Gràcia,29,el Coll,15,4,5,2
2026-01-01,6,Gràcia,29,el Coll,28,4,6,1
2026-01-01,6,Gràcia,29,el Coll,33,4,6,2
2026-01-01,6,Gràcia,29,el Coll,27,4,7,1
2026-01-01,6,Gràcia,29,el Coll,25,4,7,2
2026-01-01,6,Gràcia,29,el Coll,18,4,8,1
2026-01-01,6,Gràcia,29,el Coll,21,4,8,2
2026-01-01,6,Gràcia,29,el Coll,31,4,9,1
2026-01-01,6,Gràcia,29,el Coll,17,4,9,2
2026-01-01,6,Gràcia,29,el Coll,15,4,10,1
2026-01-01,6,Gràcia,29,el Coll,19,4,10,2
2026-01-01,6,Gràcia,29,el Coll,15,4,11,1
2026-01-01,6,Gràcia,29,el Coll,14,4,11,2
2026-01-01,6,Gràcia,29,el Coll,9,4,12,1
2026-01-01,6,Gràcia,29,el Coll,6,4,12,2
2026-01-01,6,Gràcia,29,el Coll,7,4,13,1
2026-01-01,6,Gràcia,29,el Coll,..,4,13,2
2026-01-01,6,Gràcia,29,el Coll,..,4,14,1
2026-01-01,6,Gràcia,29,el Coll,..,4,14,2
2026-01-01,6,Gràcia,29,el Coll,5,4,15,1
2026-01-01,6,Gràcia,29,el Coll,..,4,15,2
2026-01-01,6,Gràcia,29,el Coll,..,4,16,1
2026-01-01,6,Gràcia,29,el Coll,..,4,16,2
2026-01-01,6,Gràcia,29,el Coll,..,4,17,1
2026-01-01,6,Gràcia,29,el Coll,..,4,18,1
2026-01-01,6,Gràcia,29,el Coll,..,4,18,2
2026-01-01,6,Gràcia,29,el Coll,9,5,0,1
2026-01-01,6,Gràcia,29,el Coll,5,5,0,2
2026-01-01,6,Gràcia,29,el Coll,37,5,1,1
2026-01-01,6,Gràcia,29,el Coll,25,5,1,2
2026-01-01,6,Gràcia,29,el Coll,37,5,2,1
2026-01-01,6,Gràcia,29,el Coll,32,5,2,2
2026-01-01,6,Gràcia,29,el Coll,40,5,3,1
2026-01-01,6,Gràcia,29,el Coll,47,5,3,2
2026-01-01,6,Gràcia,29,el Coll,73,5,4,1
2026-01-01,6,Gràcia,29,el Coll,62,5,4,2
2026-01-01,6,Gràcia,29,el Coll,148,5,5,1
2026-01-01,6,Gràcia,29,el Coll,147,5,5,2
2026-01-01,6,Gràcia,29,el Coll,170,5,6,1
2026-01-01,6,Gràcia,29,el Coll,139,5,6,2
2026-01-01,6,Gràcia,29,el Coll,189,5,7,1
2026-01-01,6,Gràcia,29,el Coll,151,5,7,2
2026-01-01,6,Gràcia,29,el Coll,136,5,8,1
2026-01-01,6,Gràcia,29,el Coll,107,5,8,2
2026-01-01,6,Gràcia,29,el Coll,99,5,9,1
2026-01-01,6,Gràcia,29,el Coll,86,5,9,2
2026-01-01,6,Gràcia,29,el Coll,88,5,10,1
2026-01-01,6,Gràcia,29,el Coll,64,5,10,2
2026-01-01,6,Gràcia,29,el Coll,69,5,11,1
2026-01-01,6,Gràcia,29,el Coll,49,5,11,2
2026-01-01,6,Gràcia,29,el Coll,50,5,12,1
2026-01-01,6,Gràcia,29,el Coll,34,5,12,2
2026-01-01,6,Gràcia,29,el Coll,36,5,13,1
2026-01-01,6,Gràcia,29,el Coll,16,5,13,2
2026-01-01,6,Gràcia,29,el Coll,26,5,14,1
2026-01-01,6,Gràcia,29,el Coll,20,5,14,2
2026-01-01,6,Gràcia,29,el Coll,13,5,15,1
2026-01-01,6,Gràcia,29,el Coll,7,5,15,2
2026-01-01,6,Gràcia,29,el Coll,11,5,16,1
2026-01-01,6,Gràcia,29,el Coll,..,5,16,2
2026-01-01,6,Gràcia,29,el Coll,..,5,17,1
2026-01-01,6,Gràcia,29,el Coll,..,5,18,2
2026-01-01,6,Gràcia,29,el Coll,..,5,20,1
2026-01-01,6,Gràcia,29,el Coll,..,6,5,1
2026-01-01,6,Gràcia,30,la Salut,183,1,0,1
2026-01-01,6,Gràcia,30,la Salut,189,1,0,2
2026-01-01,6,Gràcia,30,la Salut,200,1,1,1
2026-01-01,6,Gràcia,30,la Salut,220,1,1,2
2026-01-01,6,Gràcia,30,la Salut,223,1,2,1
2026-01-01,6,Gràcia,30,la Salut,252,1,2,2
2026-01-01,6,Gràcia,30,la Salut,226,1,3,1
2026-01-01,6,Gràcia,30,la Salut,205,1,3,2
2026-01-01,6,Gràcia,30,la Salut,192,1,4,1
2026-01-01,6,Gràcia,30,la Salut,215,1,4,2
2026-01-01,6,Gràcia,30,la Salut,181,1,5,1
2026-01-01,6,Gràcia,30,la Salut,157,1,5,2
2026-01-01,6,Gràcia,30,la Salut,163,1,6,1
2026-01-01,6,Gràcia,30,la Salut,159,1,6,2
2026-01-01,6,Gràcia,30,la Salut,170,1,7,1
2026-01-01,6,Gràcia,30,la Salut,181,1,7,2
2026-01-01,6,Gràcia,30,la Salut,216,1,8,1
2026-01-01,6,Gràcia,30,la Salut,209,1,8,2
2026-01-01,6,Gràcia,30,la Salut,237,1,9,1
2026-01-01,6,Gràcia,30,la Salut,248,1,9,2
2026-01-01,6,Gràcia,30,la Salut,276,1,10,1
2026-01-01,6,Gràcia,30,la Salut,296,1,10,2
2026-01-01,6,Gràcia,30,la Salut,255,1,11,1
2026-01-01,6,Gràcia,30,la Salut,247,1,11,2
2026-01-01,6,Gràcia,30,la Salut,223,1,12,1
2026-01-01,6,Gràcia,30,la Salut,197,1,12,2
2026-01-01,6,Gràcia,30,la Salut,240,1,13,1
2026-01-01,6,Gràcia,30,la Salut,184,1,13,2
2026-01-01,6,Gràcia,30,la Salut,190,1,14,1
